"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","nrmse_val","x.1._shapes","x.2._shapes","x.3._shapes","x.1._scales","x.2._scales","x.3._scales","x.1._alphas","x.2._alphas","x.3._alphas","x.1._gammas","x.2._gammas","x.3._gammas","cluster","n","top_sol"
"36","1_275_4",0,0.0417565927973889,0.125565749225226,0.187534411807526,0.0816520347936452,0.125565749225226,0.119819423167973,0.422224774176171,0.0640840387280495,0.296502535555139,0.658562702954275,0.171728270988498,0.579616511689196,0.984004575781471,0.564339215177699,0.897219214077892,0.688396293720052,0.952741956477141,1,33,FALSE
"37","1_277_3",0,0.249917274253054,0.124161344881308,0.222149056983633,0.0815022171395229,0.124161344881308,0.186508870226061,0.314537227333922,0.1739989648379,0.0115198534251697,0.701933268754298,0.169187057463963,0.263794926705393,0.00818038347187168,0.777082232639712,0.826044417950696,0.68892830659096,0.854152615845214,2,32,FALSE
"38","1_278_7",0,0.249100003147459,0.123870889024943,0.210983935992436,0.0847143332683536,0.123870889024943,0.116179668253739,0.359501584790876,0.0751666501980289,0.117819329456722,0.257542523391003,0.022269984050871,0.736459718251496,0.343283003026385,0.816096356782659,0.900280606086845,0.957176771055303,0.94731145454203,1,33,FALSE
"39","1_279_3",0,0.0756877403844492,0.12470812096287,0.232335213883875,0.081583149779469,0.12470812096287,0.209839905637559,0.602065416386666,0.00666052175200686,0.335525251692879,0.625171827534207,0.0546028090674588,0.512702457409123,0.194785602503685,0.953901931119437,0.565669175646929,0.951089494537548,0.886547236374457,1,33,FALSE
"40","1_281_3",0,0.0732811841530549,0.125344595041934,0.205534638191454,0.0811746103896521,0.125344595041934,0.57010515482805,0.691100374229633,0.100569569688621,0.974544008851289,0.767121630939403,0.0979577954575999,0.441615506802925,0.420038942250183,0.439130715289844,0.152301408154721,0.793124999854926,0.964463637058982,1,33,FALSE
"41","1_282_1",0,0.0343037242814972,0.125285560448834,0.241480128745066,0.0825071799381074,0.125285560448834,0.163397948100533,0.416502250273964,0.0490416731464934,0.227339331125923,0.388828159806802,0.118046058917249,0.726194778318738,0.408537787149346,0.779911933660581,0.840738177242284,0.877942675210069,0.89720791592874,1,33,FALSE
"42","1_284_1",0,0.0737519427894472,0.12486063040564,0.201750604784953,0.0814310471854447,0.12486063040564,0.119819423167973,0.422224774176171,0.0640840387280495,0.296502535555139,0.658562702954275,0.171728270988498,0.671047241639384,0.984004575781471,0.703437096693352,0.897219214077892,0.688396293720052,0.952741956477141,1,33,FALSE
"43","1_284_7",0,0.231829331477705,0.124707341835818,0.22094116982739,0.0814134918933262,0.124707341835818,0.310853975114862,1,0.0562688139137515,0.572135288698896,0.754868870367241,0.0482959541123989,0.628926835279551,0.387653588828977,0.991158664091522,0.713892903374498,0.98896500841737,0.94332476076875,1,33,FALSE
"44","1_285_1",0,0.0444150493584348,0.124971295476015,0.223613725356239,0.0826725811749887,0.124971295476015,0.155562938170761,0.416439921431528,0.141620075867022,0.242909774286508,0.349930578218739,0.116331178755528,0.735049823333881,0.463750400653523,0.802719860552872,0.848362858098298,0.921854931457498,0.934701309146136,1,33,FALSE
"45","1_285_6",0,0.156014647040495,0.124811016473712,0.229908948706672,0.0828680006506888,0.124811016473712,0.309619735714615,0.936496287881305,0.0613200667688999,0.640688756700552,0.754380945710139,0.073900510405586,0.771324983424622,0.488092024744152,0.673654642943291,0.704175207257891,0.967399995014293,0.925242511181439,1,33,FALSE
"46","1_286_1",0,0.0539324094602552,0.125560070456808,0.218703737297491,0.0810860589896374,0.125560070456808,0.495476964254496,0.730592491471831,0.0615440979790903,0.368805346950843,1,0.214720884110352,0.534921043790668,0.148567964065169,0.656291399616348,0.429507865353206,0.619401577596294,0.918283346869626,1,33,FALSE
"47","1_286_2",0,0.306631902962863,0.12351687818321,0.222698857772747,0.0815658999148601,0.12351687818321,0.26030649215447,0.312595163907189,0.113327235862382,0.00449027046903038,0.525188023458984,0.183847977982959,0.626990869846859,0,0.477079854654023,0.779385226330197,1,1,2,32,FALSE
"48","2_32_1",0,0.00208636047585446,0.256219211548158,0.509706992645981,0.128829138335001,0.256219211548158,0.439699305495648,0.641339356940248,0.776306016888343,0.658458106933566,0.253529202289993,0.576338026680646,0.440709760037343,0.617137848570881,0.172568109761567,0.278703694942847,0.276701978625607,0.55123406922152,3,36,FALSE
"49","2_150_7",0,0.00423359881584085,0.128560958190966,0.168823788187834,0.0842891874882916,0.128560958190966,0.554771919035509,0.76384407773729,0.928660681326441,0.273989426635651,0,0.878141024649248,0.944839198824456,0.398594524073788,0.156101621866143,0.465404504729589,0.708549801921492,0.681295797910102,2,32,TRUE
"50","2_285_1",0,0.321841903750112,0.12346664472489,0.20083784326184,0.0777700790032293,0.12346664472489,0.289247843099679,0,0.920963836136853,0,0.295552290419928,1,1,0.253645876248764,0,0.713664720895996,0.151449592764646,0.568012301241041,2,32,FALSE
"51","3_81_6",0,0.0028165468584911,0.303212203629682,0.603168670008761,0.139112973348672,0.303212203629682,0.953736204694737,0.9365228691655,0.208635681380839,0.34155165982692,0.206648599244587,0.68797884291233,0.164470864942145,0.920430592629107,0.63817526198161,0.907792631665313,0,0.553322732540688,3,36,FALSE
"52","3_95_4",0,0.00398826685556372,0.249703198312293,0.482958571665589,0.131751334642239,0.249703198312293,0.513785631735723,0.300850007128526,0.578575290401403,0.794031551155481,0.398886430611479,0.625449600029495,0,0.767934011739067,0.576260267215552,0.391290773998126,0.671790006771007,0.199892524550174,3,36,FALSE
"53","3_108_2",0,0.00114895433524628,0.140371336932963,0.284640659699223,0.0861569475877769,0.140371336932963,0.613568841571969,0.887062489485293,0.246556410865558,0.473345017558428,0.101255679254487,0.628437053013942,0.0804879875920254,0.165138625120674,0.685921483322725,0.824579449701586,0.921558813944442,0.484232612366219,2,32,FALSE
"54","3_144_3",0,4.64625940858747e-05,0.129454939692641,0.143622520714818,0.0816508256589912,0.129454939692641,0.594470150818741,0.431048740381006,0.320367068689557,0.53517323382633,0.397629815126061,0.562097257759178,0.114366741911785,0.928486248189853,0.687064261274913,0.613192485091175,0.843562207443999,0.306374217412786,3,36,TRUE
"55","3_218_4",0,0.0206473274005751,0.126140778818378,0.179022970468735,0.0823918843724564,0.126140778818378,0.987596893251858,0.422260239118718,0.895775551374445,0.258535020833794,0.408976931231071,0.685768052806825,0.0800961990510871,0.734310593155533,0.819730838139537,0.749732721305727,0.758803987592618,0.284780697541601,3,36,FALSE
"56","3_227_3",0,0.00458548085721296,0.126454703479576,0.196107765260642,0.0812918098629566,0.126454703479576,0.753416680884525,0.442658176663843,0.814461747993879,0.357514590167152,0.266545788216568,0.589517269532013,0.0622961885813577,0.955804080150264,0.742948176009471,0.644169366496282,0.747664198243493,0.315900120089914,3,36,FALSE
"57","3_234_2",0,0.0077998324521688,0.126149273102216,0.196498166840306,0.0817163825944926,0.126149273102216,0.955835343197609,0.40874362931456,0.967221864291493,0.278959296583647,0.272652786432514,0.641717496109349,0.108613360985841,0.846838416134503,0.692139090740397,0.570551391999829,0.757182555038318,0.312758704901434,3,36,FALSE
"58","3_242_2",0,0.00712530139832272,0.126169803274956,0.193126320523765,0.0819751579134067,0.126169803274956,0.937883261597746,0.340250352191115,1,0.299357360663216,0.345781229509901,0.614395419462725,0.0842046987019203,1,0.731984432291125,0.605880269384753,0.725431138171035,0.329297984341376,3,36,FALSE
"59","3_244_2",0,0.0252387784364148,0.126112286977642,0.179939185758491,0.0822918220552223,0.126112286977642,0.987596893251858,0.422260239118718,0.895775551374445,0.258535020833794,0.408976931231071,0.685768052806825,0.121752641741237,0.734310593155533,0.819730838139537,0.749732721305727,0.758803987592618,0.284780697541601,3,36,FALSE
"60","3_246_4",0,0.00967163359558962,0.126171860849771,0.193757241440601,0.0819103172469743,0.126171860849771,0.937883261597746,0.340250352191115,1,0.299357360663216,0.345781229509901,0.614395419462725,0.117529852802424,1,0.731984432291125,0.605880269384753,0.725431138171035,0.329297984341376,3,36,FALSE
"61","3_247_1",0,0.00536377249958105,0.126176108365242,0.196971952329694,0.0817194745988785,0.126176108365242,0.955835343197609,0.40874362931456,0.967221864291493,0.278959296583647,0.272652786432514,0.641717496109349,0.0715596231138708,0.846838416134503,0.692139090740397,0.629445771620484,0.757182555038318,0.312758704901434,3,36,FALSE
"62","3_250_3",0,0.0223845217932198,0.126133182608206,0.179315572605076,0.0821885521888292,0.126133182608206,1,0.4220443860424,0.889204944273197,0.259692543493511,0.414562579255823,0.684431048233321,0.112676128946225,0.737613692652946,0.797601862893613,0.75685724278068,0.749241821448485,0.283048170523214,3,36,FALSE
"63","3_252_3",0,0.0137849760049526,0.126137629325855,0.186687724520997,0.0824271862257054,0.126137629325855,0.985937092073469,0.47331573609151,0.90251862184978,0.249248210992077,0.323793147635961,0.70048225481686,0.122151062207668,0.642332606493841,0.760971103375373,0.563436157232797,0.783058716865377,0.276412121036623,3,36,FALSE
"64","3_254_1",0,0.0300079214022176,0.126101133204087,0.189795421342151,0.0822562537813346,0.126101133204087,0.963728323226483,0.326158660250199,0.902169890553251,0.294914541592739,0.389463997475998,0.694390361849187,0.095691254950245,0.786892651046934,0.748739563360754,0.468551724257758,0.756415848098038,0.284811830593278,3,36,FALSE
"65","3_257_1",0,0.0249391569482786,0.126121927227995,0.179817667079691,0.0823071063659679,0.126121927227995,0.987596893251858,0.422260239118718,0.900891022777604,0.258535020833794,0.408976931231071,0.692665900040715,0.10090353236006,0.734310593155533,0.819730838139537,0.749732721305727,0.758803987592618,0.284805604034698,3,36,FALSE
"66","3_258_3",0,0.00681720617941206,0.126169642029306,0.180652743383699,0.0829015216474724,0.126169642029306,0.963728323226483,0.377816345776821,0.850407296599881,0.271145673182017,0.389463997475998,0.741402168787514,0.136164406199475,0.786892651046934,0.803805173492064,0.415744032630147,0.756415848098038,0.25573456360494,3,36,FALSE
