"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"14","x.3.",4472.52762137713,469466.97927572,0.0683544863478302,2246.25348935751,0.0683130792681233,469466.97927572,0.0683544863478302,2246.25348935751,0.0683130792681233,TRUE,0.74641148325,0.778048954116139,0.71903244795063,0.481592584543207,0.0817563784192338,0.125980325310236,0.198093886193607,0.125980325310236,0.0386139803783027,0,1952.52067548017,0.002622061866,717363.847276706,1e-04,"1_185_2",1,185,2,1290,4,166929.009872181,798.703396517614,38219.0984692917,37836.4473828838,2185.80012158376,0.363321790022168,0.351561727002715,2.73668564715508,2.81237503077023,0.355571354836743,1,FALSE,2.60281884742599,0.0732040812277869,1.74735773089601,3.46052227360089,0.983865722788271
"15","(Intercept)",8686.27216560051,1815430.88261051,0.264532091441608,8686.27216560051,0.264424647956557,1815430.88261051,0.264532091441608,8686.27216560051,0.264424647956557,TRUE,0.74641148325,0.77685203489399,0.723781522841153,0.393247771077674,0.0819765265331218,0.124911091958998,0.214309370017057,0.124911091958998,0.134681832997405,0,1527.1925595676,0.002029098261,717363.847276706,1e-04,"1_204_1",1,204,1,1422,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"16","trend",0.384699982244908,2674533.62964436,0.389714629985464,12796.8116250926,0.389556341825441,2674533.62964436,0.389714629985464,12796.8116250926,0.389556341825441,TRUE,0.74641148325,0.77685203489399,0.723781522841153,0.393247771077674,0.0819765265331218,0.124911091958998,0.214309370017057,0.124911091958998,0.134681832997405,0,1527.1925595676,0.002029098261,717363.847276706,1e-04,"1_204_1",1,204,1,1422,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"17","season",0.767656429624733,-1279.23035669654,-0.000186400641816741,-6.12071941003131,-0.000186324932535257,-1279.23035669654,-0.000186400641816741,-6.12071941003131,-0.000186324932535257,FALSE,0.74641148325,0.77685203489399,0.723781522841153,0.393247771077674,0.0819765265331218,0.124911091958998,0.214309370017057,0.124911091958998,0.134681832997405,0,1527.1925595676,0.002029098261,717363.847276706,1e-04,"1_204_1",1,204,1,1422,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"18","ct.1.",12.5204130022327,1348580.24730945,0.196505830497183,6452.53706846629,0.196426016849067,1348580.24730945,0.196505830497183,6452.53706846629,0.196426016849067,TRUE,0.74641148325,0.77685203489399,0.723781522841153,0.393247771077674,0.0819765265331218,0.124911091958998,0.214309370017057,0.124911091958998,0.134681832997405,0,1527.1925595676,0.002029098261,717363.847276706,1e-04,"1_204_1",1,204,1,1422,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"19","x.1.",4013.86796347351,437764.172331251,0.0637879817812019,2104.63544390024,0.0640686218115686,437764.172331251,0.0637879817812019,2104.63544390024,0.0640686218115686,TRUE,0.74641148325,0.77685203489399,0.723781522841153,0.393247771077674,0.0819765265331218,0.124911091958998,0.214309370017057,0.124911091958998,0.134681832997405,0,1527.1925595676,0.002029098261,717363.847276706,1e-04,"1_204_1",1,204,1,1422,3,179077.69020739,856.831053623878,68575.9251668996,68575.9251668996,2024.08507642549,0.389763450996346,0.426864343845982,2.36229192191953,2.44454890960608,0.409073427032043,1,FALSE,2.92531639402252,0.110781244502742,1.62835063285875,4.22091783533842,1
"20","x.2.",4023.65791304174,142255.65585736,0.0207285149348308,683.921422391152,0.0208197115975614,142255.65585736,0.0207285149348308,683.921422391152,0.0208197115975614,TRUE,0.74641148325,0.77685203489399,0.723781522841153,0.393247771077674,0.0819765265331218,0.124911091958998,0.214309370017057,0.124911091958998,0.134681832997405,0,1527.1925595676,0.002029098261,717363.847276706,1e-04,"1_204_1",1,204,1,1422,3,113445.538835127,542.801621220704,29986.4869611473,29986.4869611473,58.4210857074741,0.246914758981486,0.138713652313197,0.107628797379218,1.25395548664195,0.797476473967963,1,FALSE,2.55738764794482,0.140152527833219,0.91593191503654,4.19586299575327,1
"21","x.3.",6097.76749488796,445514.81447342,0.0649173520015296,2131.64983001636,0.0648909848923394,445514.81447342,0.0649173520015296,2131.64983001636,0.0648909848923394,TRUE,0.74641148325,0.77685203489399,0.723781522841153,0.393247771077674,0.0819765265331218,0.124911091958998,0.214309370017057,0.124911091958998,0.134681832997405,0,1527.1925595676,0.002029098261,717363.847276706,1e-04,"1_204_1",1,204,1,1422,3,166929.009872181,798.703396517614,32025.4686875573,31335.7436139656,1625.66899195699,0.363321790022168,0.434422003840821,2.03538509920577,2.66888789920071,0.374687899143117,1,FALSE,2.60281884742599,0.0732040812277869,1.74735773089601,3.46052227360089,0.935100885519137
"22","(Intercept)",11830.5158158102,2472577.80550434,0.359869369729867,11830.5158158102,0.359647584313504,2472577.80550434,0.359869369729867,11830.5158158102,0.359647584313504,TRUE,0.74641148325,0.779844277583573,0.715886989129368,0.514931314996683,0.0814250504714125,0.126683543580059,0.191618346671017,0.126683543580059,0.00256127551483468,0,2074.22676895737,0.002791736245,717363.847276706,1e-04,"1_212_4",1,212,4,1481,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"23","trend",0.249342540736504,1733493.73870311,0.252299967179604,8294.22841484744,0.25214447616543,1733493.73870311,0.252299967179604,8294.22841484744,0.25214447616543,TRUE,0.74641148325,0.779844277583573,0.715886989129368,0.514931314996683,0.0814250504714125,0.126683543580059,0.191618346671017,0.126683543580059,0.00256127551483468,0,2074.22676895737,0.002791736245,717363.847276706,1e-04,"1_212_4",1,212,4,1481,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"24","season",0.750227095989278,-1250.18594070127,-0.000181957318197936,-5.98175091244627,-0.000181845178952501,-1250.18594070127,-0.000181957318197936,-5.98175091244627,-0.000181845178952501,FALSE,0.74641148325,0.779844277583573,0.715886989129368,0.514931314996683,0.0814250504714125,0.126683543580059,0.191618346671017,0.126683543580059,0.00256127551483468,0,2074.22676895737,0.002791736245,717363.847276706,1e-04,"1_212_4",1,212,4,1481,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
