"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"24","season",0.534561457986384,-905.568202821203,-0.000134189115090687,-4.33286221445552,-0.00013416230805125,-905.568202821203,-0.000134189115090687,-4.33286221445552,-0.00013416230805125,FALSE,0.74641148325,0.705711489442912,0.55945725372532,-0.59756215725642,0.10268202213849,0.169181450781589,0.315422466969475,0.169181450781589,0.00554945193459131,0,7351.59930885108,0.01015302763,717088.418760455,1e-04,"2_44_1",2,44,1,302,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"25","ct.1.",8.42436327341838,907392.583987869,0.134459455959084,4341.59131094674,0.13443259491349,907392.583987869,0.134459455959084,4341.59131094674,0.13443259491349,TRUE,0.74641148325,0.705711489442912,0.55945725372532,-0.59756215725642,0.10268202213849,0.169181450781589,0.315422466969475,0.169181450781589,0.00554945193459131,0,7351.59930885108,0.01015302763,717088.418760455,1e-04,"2_44_1",2,44,1,302,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"26","x.1.",5099.84440430848,432922.811710964,0.0641514673605834,2071.40101297112,0.0641386517837435,432922.811710964,0.0641514673605834,2071.40101297112,0.0641386517837435,TRUE,0.74641148325,0.705711489442912,0.55945725372532,-0.59756215725642,0.10268202213849,0.169181450781589,0.315422466969475,0.169181450781589,0.00554945193459131,0,7351.59930885108,0.01015302763,717088.418760455,1e-04,"2_44_1",2,44,1,302,3,179077.69020739,856.831053623878,38718.5909272619,38695.6191956889,2138.28154911386,0.389763450996346,0.385258762467435,2.49556962258804,2.41751393604416,0.413648080819889,5,FALSE,NA,NA,NA,NA,0.999425049996895
"27","x.2.",3745.60343984744,280469.437187577,0.0415605864571363,1348.41075570951,0.0417520544695766,280469.437187577,0.0415605864571363,1348.41075570951,0.0417520544695766,TRUE,0.74641148325,0.705711489442912,0.55945725372532,-0.59756215725642,0.10268202213849,0.169181450781589,0.315422466969475,0.169181450781589,0.00554945193459131,0,7351.59930885108,0.01015302763,717088.418760455,1e-04,"2_44_1",2,44,1,302,3,113445.538835127,542.801621220704,28075.6470751788,28075.6470751788,540.119632240157,0.246914758981486,0.24959023954821,0.995058988632872,2.47228264828632,0.404484495611032,5,FALSE,NA,NA,NA,NA,1
"28","x.3.",5004.38316314123,410327.323209979,0.0608032175020494,1963.28862779894,0.0607910708070777,410327.323209979,0.0608032175020494,1963.28862779894,0.0607910708070777,TRUE,0.74641148325,0.705711489442912,0.55945725372532,-0.59756215725642,0.10268202213849,0.169181450781589,0.315422466969475,0.169181450781589,0.00554945193459131,0,7351.59930885108,0.01015302763,717088.418760455,1e-04,"2_44_1",2,44,1,302,3,166929.009872181,798.703396517614,39133.0989585946,39131.6005573907,921.190967277612,0.363321790022168,0.365150997984355,1.15335801912706,2.45809475251887,0.406819142742677,5,FALSE,NA,NA,NA,NA,0.999925065510938
"29","(Intercept)",11265.0586276413,2354397.25317703,0.342494098498147,11265.0586276413,0.342419912935681,2354397.25317703,0.342494098498147,11265.0586276413,0.342419912935681,TRUE,0.74641148325,0.800876195354307,0.770224714988853,0.327808860186632,0.084463553746182,0.122182884618157,0.204602122041827,0.122182884618157,0.0280544026864923,0,905.343408098419,0.00116264315,717088.418760455,1e-04,"2_194_5",2,194,5,1356,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA
"30","trend",0.247281765462682,1722212.75868922,0.250530238859789,8240.25243391972,0.250475973029324,1722212.75868922,0.250530238859789,8240.25243391972,0.250475973029324,TRUE,0.74641148325,0.800876195354307,0.770224714988853,0.327808860186632,0.084463553746182,0.122182884618157,0.204602122041827,0.122182884618157,0.0280544026864923,0,905.343408098419,0.00116264315,717088.418760455,1e-04,"2_194_5",2,194,5,1356,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA
"31","season",0.824844012471384,-1397.31830423241,-0.000203267852218759,-6.68573351307373,-0.000203223823606254,-1397.31830423241,-0.000203267852218759,-6.68573351307373,-0.000203223823606254,FALSE,0.74641148325,0.800876195354307,0.770224714988853,0.327808860186632,0.084463553746182,0.122182884618157,0.204602122041827,0.122182884618157,0.0280544026864923,0,905.343408098419,0.00116264315,717088.418760455,1e-04,"2_194_5",2,194,5,1356,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA
"32","ct.1.",13.1489018513109,1416275.11067938,0.206025498289615,6776.43593626496,0.205980872360176,1416275.11067938,0.206025498289615,6776.43593626496,0.205980872360176,TRUE,0.74641148325,0.800876195354307,0.770224714988853,0.327808860186632,0.084463553746182,0.122182884618157,0.204602122041827,0.122182884618157,0.0280544026864923,0,905.343408098419,0.00116264315,717088.418760455,1e-04,"2_194_5",2,194,5,1356,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA
"33","x.1.",3865.72082618886,555823.713672806,0.0808556591209828,2659.44360608998,0.0808381454686988,555823.713672806,0.0808556591209828,2659.44360608998,0.0808381454686988,TRUE,0.74641148325,0.800876195354307,0.770224714988853,0.327808860186632,0.084463553746182,0.122182884618157,0.204602122041827,0.122182884618157,0.0280544026864923,0,905.343408098419,0.00116264315,717088.418760455,1e-04,"2_194_5",2,194,5,1356,5,179077.69020739,856.831053623878,56574.9848993389,56559.3277016576,3387.89311701111,0.389763450996346,0.401960126828531,3.95398031231754,3.10381328365976,0.322184328955794,7,FALSE,2.81263080116961,0.095749828442615,2.13078954141435,3.50069556185298,0.999856900993726
"34","x.2.",4715.10922567445,309777.853455853,0.0450633751423579,1489.31660315314,0.0452702181535066,309777.853455853,0.0450633751423579,1489.31660315314,0.0452702181535066,TRUE,0.74641148325,0.800876195354307,0.770224714988853,0.327808860186632,0.084463553746182,0.122182884618157,0.204602122041827,0.122182884618157,0.0280544026864923,0,905.343408098419,0.00116264315,717088.418760455,1e-04,"2_194_5",2,194,5,1356,5,113445.538835127,542.801621220704,39747.7914306746,39747.7914306746,1085.7650975754,0.246914758981486,0.22402488810883,2.00029818469154,2.7306305442831,0.366215781953226,7,FALSE,2.7165965215158,0.0987167704643453,2.0135508826391,3.42590535237491,1
"35","x.3.",7743.66867383795,517181.640893143,0.0752343979413278,2474.55330570882,0.0752181018762203,517181.640893143,0.0752343979413278,2474.55330570882,0.0752181018762203,TRUE,0.74641148325,0.800876195354307,0.770224714988853,0.327808860186632,0.084463553746182,0.122182884618157,0.204602122041827,0.122182884618157,0.0280544026864923,0,905.343408098419,0.00116264315,717088.418760455,1e-04,"2_194_5",2,194,5,1356,5,166929.009872181,798.703396517614,37562.5934949696,37561.9310278957,1295.2266940167,0.363321790022168,0.374014985062639,1.62166168275226,3.09821307446293,0.322766696791294,7,FALSE,2.86744361021397,0.0993106526483439,2.15892151909753,3.57977274326646,0.999965655546393
