"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"726","x.1.",2941.92114005906,469678.169403246,0.0686083417638007,2258.06812213099,0.0689012128494766,469678.169403246,0.0686083417638007,2258.06812213099,0.0689012128494766,TRUE,0.74641148325,0.770683837143283,0.727282873887859,0.246593460350092,0.083101790341367,0.12411687929422,0.23880870978387,0.12411687929422,0.00219191340182799,0,1856.99475633929,0.00248888611,717363.847276706,1e-04,"5_675_4",5,675,4,4722,3,179077.69020739,856.831053623878,62283.097714105,62283.097714105,2930.95272195181,0.389763450996346,0.391074924613973,3.42068918902466,2.62276204735113,0.38127744032668,5,FALSE,2.51409904722219,0.0274776181757096,2.18801827180647,2.83996107902554,1
"727","x.2.",6939.01495909823,294488.695460419,0.0430175008759617,1415.8110358674,0.0432011313480109,294488.695460419,0.0430175008759617,1415.8110358674,0.0432011313480109,TRUE,0.74641148325,0.770683837143283,0.727282873887859,0.246593460350092,0.083101790341367,0.12411687929422,0.23880870978387,0.12411687929422,0.00219191340182799,0,1856.99475633929,0.00248888611,717363.847276706,1e-04,"5_675_4",5,675,4,4722,3,113445.538835127,542.801621220704,35298.2277833131,35298.2277833131,408.039637244297,0.246914758981486,0.245204380103885,0.751728847689619,2.59585963876821,0.385228840984068,5,FALSE,2.53253092386144,0.0236530497126527,2.25178506520561,2.81298493086903,1
"728","x.3.",6664.78231891621,436825.936878512,0.0638094446815186,2090.07625300723,0.0637752189000318,436825.936878512,0.0638094446815186,2090.07625300723,0.0637752189000318,TRUE,0.74641148325,0.770683837143283,0.727282873887859,0.246593460350092,0.083101790341367,0.12411687929422,0.23880870978387,0.12411687929422,0.00219191340182799,0,1856.99475633929,0.00248888611,717363.847276706,1e-04,"5_675_4",5,675,4,4722,3,166929.009872181,798.703396517614,28636.1317933059,27886.9304350351,1312.67569439735,0.363321790022168,0.363720695282141,1.64350834129501,2.61683656551364,0.382140792886588,5,FALSE,2.50006928874829,0.0277247069415485,2.17094736596539,2.82875268072071,0.898297043338908
"729","(Intercept)",8545.98224779577,1786110.28978932,0.261135113043245,8545.98224779577,0.261000246940748,1786110.28978932,0.261135113043245,8545.98224779577,0.261000246940748,TRUE,0.74641148325,0.772235480203933,0.727629775529089,0.199554411595597,0.0828201634866879,0.124037914598099,0.246150871159997,0.124037914598099,0.00363616813469634,0,1617.69200187908,0.002155266444,717363.847276706,1e-04,"5_676_4",5,676,4,4729,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"730","trend",0.368758716725024,2563705.83473981,0.374822101855411,12266.5350944489,0.374628520856601,2563705.83473981,0.374822101855411,12266.5350944489,0.374628520856601,TRUE,0.74641148325,0.772235480203933,0.727629775529089,0.199554411595597,0.0828201634866879,0.124037914598099,0.246150871159997,0.124037914598099,0.00363616813469634,0,1617.69200187908,0.002155266444,717363.847276706,1e-04,"5_676_4",5,676,4,4729,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"731","season",0.750371328269153,-1250.42629081586,-0.000182816376273698,-5.98290091299457,-0.000182721958744575,-1250.42629081586,-0.000182816376273698,-5.98290091299457,-0.000182721958744575,FALSE,0.74641148325,0.772235480203933,0.727629775529089,0.199554411595597,0.0828201634866879,0.124037914598099,0.246150871159997,0.124037914598099,0.00363616813469634,0,1617.69200187908,0.002155266444,717363.847276706,1e-04,"5_676_4",5,676,4,4729,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"732","ct.1.",12.3760279503587,1333028.45768964,0.194893080779299,6378.12659181644,0.19479242610325,1333028.45768964,0.194893080779299,6378.12659181644,0.19479242610325,TRUE,0.74641148325,0.772235480203933,0.727629775529089,0.199554411595597,0.0828201634866879,0.124037914598099,0.246150871159997,0.124037914598099,0.00363616813469634,0,1617.69200187908,0.002155266444,717363.847276706,1e-04,"5_676_4",5,676,4,4729,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"733","x.1.",2788.27181905905,448050.338563937,0.0655064116022529,2154.08816617277,0.065787352114878,448050.338563937,0.0655064116022529,2154.08816617277,0.065787352114878,TRUE,0.74641148325,0.772235480203933,0.727629775529089,0.199554411595597,0.0828201634866879,0.124037914598099,0.246150871159997,0.124037914598099,0.00363616813469634,0,1617.69200187908,0.002155266444,717363.847276706,1e-04,"5_676_4",5,676,4,4729,4,179077.69020739,856.831053623878,65622.6556538178,65622.6556538178,2785.19083627953,0.389763450996346,0.386850743921534,3.25057177199619,2.50198859525745,0.399682077646363,5,FALSE,2.51409904722219,0.0274776181757096,2.18801827180647,2.83996107902554,1
"734","x.2.",6291.76872123518,287086.563516315,0.0419729860163747,1380.22386305921,0.0421529975895844,287086.563516315,0.0419729860163747,1380.22386305921,0.0421529975895844,TRUE,0.74641148325,0.772235480203933,0.727629775529089,0.199554411595597,0.0828201634866879,0.124037914598099,0.246150871159997,0.124037914598099,0.00363616813469634,0,1617.69200187908,0.002155266444,717363.847276706,1e-04,"5_676_4",5,676,4,4729,4,113445.538835127,542.801621220704,32341.2290853459,32341.2290853459,510.617914545038,0.246914758981486,0.247873154213263,0.940708160371209,2.53061130886376,0.395161436486664,5,FALSE,2.53253092386144,0.0236530497126527,2.25178506520561,2.81298493086903,1
"735","x.3.",7530.06317912369,423062.598900458,0.0618531230796906,2024.22296124621,0.0618211783536833,423062.598900458,0.0618531230796906,2024.22296124621,0.0618211783536833,TRUE,0.74641148325,0.772235480203933,0.727629775529089,0.199554411595597,0.0828201634866879,0.124037914598099,0.246150871159997,0.124037914598099,0.00363616813469634,0,1617.69200187908,0.002155266444,717363.847276706,1e-04,"5_676_4",5,676,4,4729,4,166929.009872181,798.703396517614,27538.5717443257,26761.1844590415,1287.3707186009,0.363321790022168,0.365276101865204,1.61182577188716,2.53438631921678,0.394572836989208,5,FALSE,2.50006928874829,0.0277247069415485,2.17094736596539,2.82875268072071,0.889470351549987
