"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","nrmse_val","x.1._shapes","x.2._shapes","x.3._shapes","x.1._scales","x.2._scales","x.3._scales","x.1._alphas","x.2._alphas","x.3._alphas","x.1._gammas","x.2._gammas","x.3._gammas","cluster","n","top_sol"
"71","2_419_5",0,0.0536424803078381,0.121699417859387,0.17888873099674,0.0857831590789422,0.121699417859387,0.827602163104604,0.303500311522556,0.110379373851595,0.530612111526408,0.671077336302342,0.305786273412066,0.943046687143804,0.415197520559129,0.725924153059795,0.330327579626978,0.718563291440707,0.290417305200898,5,22,FALSE
"72","2_419_7",0,0.0400330352382969,0.121697001595873,0.179876633994373,0.0859952565284522,0.121697001595873,0.839553182988357,0.345904826179322,0.101154193337388,0.520946249096792,0.667391735137215,0.294854123714251,0.956810703455641,0.387146761372267,0.820514424102863,0.34419005051947,0.700792097816798,0.288318807178563,5,22,FALSE
"73","2_420_3",0,0.0144923966086694,0.12173931208728,0.181391627788516,0.0858282215556378,0.12173931208728,0.807205532393888,0.339476489876458,0.0953797678938608,0.512505199605443,0.663552979539753,0.288256879510906,0.871393795844627,0.390918086514139,0.80738760820031,0.337840581689989,0.708671511180082,0.289074975584317,6,26,FALSE
"74","2_421_2",0,0.0279515878587135,0.121731777163583,0.175668881571908,0.0864273849121107,0.121731777163583,0.837622948012029,0.312457042630728,0.0779744495322189,0.491268191752225,0.622467210654001,0.252798275316381,0.961957044095616,0.396702959888245,0.736525246385911,0.374186161481198,0.791486414182164,0.293891720968622,6,26,FALSE
"75","2_421_3",0,0.0108836105352027,0.121800625685521,0.170172799937874,0.0861557345410648,0.121800625685521,0.831298621089246,0.282122899408107,0.0649640551241576,0.572119965186094,0.636268474990881,0.263233755836496,0.924928283622155,0.427000339909611,0.653462306784551,0.255658482768212,0.782837972959033,0.290947570518638,3,54,FALSE
"76","2_421_5",0,0.0094707734099273,0.121730226611996,0.178162864874818,0.0861369576374355,0.121730226611996,0.835142032941582,0.327849469213295,0.0833442458259412,0.540638190982732,0.659002501302507,0.261564702053035,0.907706581321552,0.42252245029082,0.787277346282506,0.305781408176835,0.704601097584125,0.291833092109856,5,22,FALSE
"77","2_421_7",0,0.0117961396104753,0.121745008780239,0.173708988497027,0.085570481999768,0.121745008780239,0.824194665640808,0.308090948588657,0.120022112670996,0.536148400883705,0.603420230717903,0.264337605890465,0.88435687688879,0.39237746692675,0.759899710747547,0.298272679180969,0.844230214808291,0.292716908582427,6,26,FALSE
"78","2_422_4",0,0.000592729863560206,0.121884000591471,0.163573624047857,0.0861681710891121,0.121884000591471,0.820332320733696,0.230362856173316,0.0710827156564514,0.54650029331746,0.655422735342523,0.259001081608145,0.928698121957045,0.453729740698047,0.658053335060958,0.290163679289228,0.812787807592281,0.296729235175506,3,54,TRUE
"79","2_422_5",0,0.00438674425304661,0.121801593791766,0.167613451331192,0.0859609221659728,0.121801593791766,0.826988086457468,0.27763730646661,0.0960431955342755,0.55744278671851,0.674201186354374,0.254733220292467,0.930109744753492,0.423700011828082,0.77007035397541,0.287608027325136,0.758057411702221,0.293398446962189,5,22,TRUE
"80","2_422_7",0,0.00848165526546102,0.121794978203977,0.178938201271652,0.0864420063335419,0.121794978203977,0.834024847243012,0.292445830135854,0.0610559625673787,0.545620023039779,0.625448306399931,0.256829457110634,0.945202080067213,0.4201204414827,0.692170529225361,0.300960556451188,0.741939262212026,0.293341059483969,3,54,FALSE
"81","2_423_2",0,0.0160078832516971,0.121731146349054,0.178111486676231,0.0860383157617937,0.121731146349054,0.827422356972638,0.317373961268865,0.0748561353115053,0.482651224741403,0.666275292513123,0.288415542150233,0.886076037072949,0.397459968449839,0.781130938999107,0.366649788069364,0.719863978825822,0.293912068633823,6,26,FALSE
"82","2_423_3",0,0.00933947923024458,0.12171465567936,0.179031682906659,0.0859396983541614,0.12171465567936,0.828698230795588,0.323862422943444,0.0985394519832275,0.550602974274339,0.648837943916107,0.253565211466393,0.952354321490172,0.440962432652933,0.765575956341525,0.293268095484051,0.711887051290244,0.292557681365529,5,22,FALSE
"83","2_423_4",0,0.0101820004257863,0.121734916830443,0.175445503169892,0.0864433084681395,0.121734916830443,0.812427977108851,0.332407104072753,0.067971743527588,0.547151267140277,0.665932841862625,0.250409933744599,0.959745128305175,0.417511046123074,0.796674000635706,0.313809651555746,0.699681185584783,0.292169779534187,5,22,FALSE
"84","2_424_1",0,0.034191817636949,0.12169801066819,0.178325659138782,0.0860587227745431,0.12169801066819,0.839668688878006,0.333293027393755,0.0905209907053457,0.519400118514152,0.657382199505759,0.289097764404624,0.953404922592351,0.406160620691,0.789778554479855,0.339803665198584,0.726056689157413,0.290024743425799,5,22,FALSE
"85","2_424_4",0,0.012480736269809,0.121746861007309,0.172232562816414,0.0861619218023927,0.121746861007309,0.839466567275315,0.294810511614054,0.0764871281306366,0.533873377317455,0.672237334469489,0.298984599602947,0.899186064060497,0.390191688644746,0.696881128938896,0.301709222736368,0.753825802994404,0.285401039014646,3,54,FALSE
"86","2_424_5",0,0.0109849535144413,0.121730928203222,0.176789902018302,0.086157950291843,0.121730928203222,0.807205532393888,0.339476489876458,0.0721027344758149,0.544892793548303,0.663552979539753,0.260052734206314,0.947602761572493,0.390918086514139,0.80738760820031,0.299806500617036,0.708671511180082,0.289074975584317,5,22,FALSE
"87","2_424_6",0,0.00857386871290803,0.121767381962795,0.171723540157591,0.0858200328241385,0.121767381962795,0.815739371618403,0.28623992951922,0.11083406216783,0.553193949607901,0.678519613197056,0.266747691378559,0.905021914656295,0.425795108739719,0.656974830015916,0.275845343324246,0.734855409187183,0.291364139633611,3,54,FALSE
"88","2_425_3",0,0.0182635123987119,0.121716839059444,0.173921943109216,0.086306907373357,0.121716839059444,0.834593262298687,0.323778009627711,0.0843142630947417,0.530865046297603,0.658692280415684,0.301655307394108,0.945265197846445,0.413128323895984,0.744991386337457,0.332794605141563,0.734088605068458,0.270566111969735,5,22,FALSE
"89","2_425_5",0,0.0575035602864308,0.121724012634436,0.176390671000979,0.0856055568661889,0.121724012634436,0.843430320550521,0.372776448692038,0.127542142944059,0.495519772489505,0.636268474990881,0.311413978705053,0.944176248312145,0.381608755211348,0.888087428665922,0.376902561865874,0.782837972959033,0.287547530048431,5,22,FALSE
"90","2_426_2",0,0.0107755423758682,0.121728474798934,0.178224907508985,0.0855174954368493,0.121728474798934,0.822487707134318,0.324995394069533,0.133432552480567,0.543822503722432,0.636667983685684,0.256338485521781,0.890621705580057,0.419430232631272,0.759899710747547,0.286004354078248,0.748020203893686,0.292716908582427,5,22,FALSE
