"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"32","ct.1.",13.0130340414273,1401640.71765883,0.203674912375622,6706.41491702791,0.178626135501393,1401640.71765883,0.203674912375622,6706.41491702791,0.178626135501393,TRUE,0.74641148325,0.786520012284736,0.738615508210103,0.630198579644221,0.0801810301750602,0.121510707640206,0.167309174682631,0.121510707640206,0.576328147987382,0,1364.35418061557,0.00180208004,717363.847276706,1e-04,"1_229_4",1,229,4,1600,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"33","x.1.",1653.53772188089,253557.976841197,0.0368449618112771,1213.19606144113,0.0323136171474429,253557.976841197,0.0368449618112771,1213.19606144113,0.0323136171474429,TRUE,0.74641148325,0.786520012284736,0.738615508210103,0.630198579644221,0.0801810301750602,0.121510707640206,0.167309174682631,0.121510707640206,0.576328147987382,0,1364.35418061557,0.00180208004,717363.847276706,1e-04,"1_229_4",1,229,4,1600,4,179077.69020739,856.831053623878,877.704126836395,20.8730732125171,1641.37381493932,0.389763450996346,0.860290496998995,1.91563296871338,1.41591047186029,0.706259343280479,1,FALSE,1.35367434002393,0.0183817455504856,1.18566330476806,1.5223325794823,3.63295972064944e-09
"34","x.2.",65.1365632821863,1811.87971967613,0.000263287473380912,8.66928095538817,0.000230907299025735,1811.87971967613,0.000263287473380912,8.66928095538817,0.000230907299025735,TRUE,0.74641148325,0.786520012284736,0.738615508210103,0.630198579644221,0.0801810301750602,0.121510707640206,0.167309174682631,0.121510707640206,0.576328147987382,0,1364.35418061557,0.00180208004,717363.847276706,1e-04,"1_229_4",1,229,4,1600,4,113445.538835127,542.801621220704,1165.17173399879,622.370112778081,6.94810591078059,0.246914758981486,0.00614748123471113,0.0128004516551646,0.0159713615738506,62.6120694454296,1,FALSE,0.0485016522562068,0.00804073165484012,0,0.12202256773568,0.120021598105462
"35","x.3.",3817.70089706013,39365.4424174359,0.00572026264219189,188.351399126487,0.00501676125895819,39365.4424174359,0.00572026264219189,188.351399126487,0.00501676125895819,TRUE,0.74641148325,0.786520012284736,0.738615508210103,0.630198579644221,0.0801810301750602,0.121510707640206,0.167309174682631,0.121510707640206,0.576328147987382,0,1364.35418061557,0.00180208004,717363.847276706,1e-04,"1_229_4",1,229,4,1600,4,166929.009872181,798.703396517614,1756.91243918109,958.209042663479,9.3540650009922,0.363321790022168,0.133562021766293,0.0117115628176572,0.23582145756198,4.24049622260169,1,FALSE,0.335290268444648,0.0100091217731863,0.243397400014492,0.426718606297649,0.0156597269783631
"36","(Intercept)",-4789.51592522045,-1001008.82837107,-0.145472406803354,0,0,-1001008.82837107,-0.145472406803354,0,0,FALSE,0.74641148325,0.785835690820715,0.738538630039468,0.627786810641725,0.0803094396316636,0.121528575636263,0.167853866092245,0.121528575636263,0.659680199699466,0,1207.02069152943,0.001582736363,717363.847276706,1e-04,"1_230_5",1,230,5,1608,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"37","trend",0.89297295143492,6208178.57863855,0.902208506161934,29704.2037255433,0.787630064943868,6208178.57863855,0.902208506161934,29704.2037255433,0.787630064943868,TRUE,0.74641148325,0.785835690820715,0.738538630039468,0.627786810641725,0.0803094396316636,0.121528575636263,0.167853866092245,0.121528575636263,0.659680199699466,0,1207.02069152943,0.001582736363,717363.847276706,1e-04,"1_230_5",1,230,5,1608,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"38","season",0.7625959783637,-1270.79757007237,-0.00018467967098663,-6.08037114867165,-0.000161225770162384,-1270.79757007237,-0.00018467967098663,-6.08037114867165,-0.000161225770162384,FALSE,0.74641148325,0.785835690820715,0.738538630039468,0.627786810641725,0.0803094396316636,0.121528575636263,0.167853866092245,0.121528575636263,0.659680199699466,0,1207.02069152943,0.001582736363,717363.847276706,1e-04,"1_230_5",1,230,5,1608,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"39","ct.1.",13.0930736868348,1410261.82982014,0.204947425829083,6747.66425751264,0.178919565946617,1410261.82982014,0.204947425829083,6747.66425751264,0.178919565946617,TRUE,0.74641148325,0.785835690820715,0.738538630039468,0.627786810641725,0.0803094396316636,0.121528575636263,0.167853866092245,0.121528575636263,0.659680199699466,0,1207.02069152943,0.001582736363,717363.847276706,1e-04,"1_230_5",1,230,5,1608,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"40","x.1.",1362.25784753646,209324.278926293,0.0304202178789339,1001.55157381002,0.0265569189604724,209324.278926293,0.0304202178789339,1001.55157381002,0.0265569189604724,TRUE,0.74641148325,0.785835690820715,0.738538630039468,0.627786810641725,0.0803094396316636,0.121528575636263,0.167853866092245,0.121528575636263,0.659680199699466,0,1207.02069152943,0.001582736363,717363.847276706,1e-04,"1_230_5",1,230,5,1608,5,179077.69020739,856.831053623878,1005.03263672459,148.201583100714,1348.94279126392,0.389763450996346,0.790111836571302,1.57433928842647,1.16890204851243,0.855503676525009,1,FALSE,1.35367434002393,0.0183817455504856,1.18566330476806,1.5223325794823,0.000611976243787515
"41","x.2.",0,0,0,0,0,0,0,0,0,TRUE,0.74641148325,0.785835690820715,0.738538630039468,0.627786810641725,0.0803094396316636,0.121528575636263,0.167853866092245,0.121528575636263,0.659680199699466,0,1207.02069152943,0.001582736363,717363.847276706,1e-04,"1_230_5",1,230,5,1608,5,113445.538835127,542.801621220704,1272.29693107811,729.495309857408,0,0.246914758981486,0,0,0,Inf,1,FALSE,0.0485016522562068,0.00804073165484012,0,0.12202256773568,0
"42","x.3.",3821.93110767723,55605.6578718415,0.00808093660438929,266.055779291108,0.00705467591920489,55605.6578718415,0.00808093660438929,266.055779291108,0.00705467591920489,TRUE,0.74641148325,0.785835690820715,0.738538630039468,0.627786810641725,0.0803094396316636,0.121528575636263,0.167853866092245,0.121528575636263,0.659680199699466,0,1207.02069152943,0.001582736363,717363.847276706,1e-04,"1_230_5",1,230,5,1608,5,166929.009872181,798.703396517614,2543.04431813043,1744.34092161282,33.7375961328261,0.363321790022168,0.209888163428698,0.0422404565698902,0.333109612969125,3.00201483555711,1,FALSE,0.335290268444648,0.0100091217731863,0.243397400014492,0.426718606297649,0.0895661276716393
"43","(Intercept)",27320.8458561517,5710056.7839357,0.901040658688204,27320.8458561517,0.901040658688204,5710056.7839357,0.901040658688204,27320.8458561517,0.901040658688204,TRUE,0.74641148325,0.0771345049978364,-1.68963562225001,-6.42506054550902,0.166710230307918,0.389781628415244,0.749696475467598,0.389781628415244,0.0251039293923854,0,128543.091197792,0.1791060474,717363.847276706,1e-04,"1_232_5",1,232,5,1622,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"44","trend",0.0686404994538766,477206.479380875,0.0753026557846688,2283.28459033912,0.0753026557846688,477206.479380875,0.0753026557846688,2283.28459033912,0.0753026557846688,TRUE,0.74641148325,0.0771345049978364,-1.68963562225001,-6.42506054550902,0.166710230307918,0.389781628415244,0.749696475467598,0.389781628415244,0.0251039293923854,0,128543.091197792,0.1791060474,717363.847276706,1e-04,"1_232_5",1,232,5,1622,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"45","season",0.0695902139150177,-115.965828896418,-1.8299279815941e-05,-0.554860425341711,-1.8299279815941e-05,-115.965828896418,-1.8299279815941e-05,-0.554860425341711,-1.8299279815941e-05,FALSE,0.74641148325,0.0771345049978364,-1.68963562225001,-6.42506054550902,0.166710230307918,0.389781628415244,0.749696475467598,0.389781628415244,0.0251039293923854,0,128543.091197792,0.1791060474,717363.847276706,1e-04,"1_232_5",1,232,5,1622,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"46","ct.1.",1.08819284408957,117209.821636155,0.018495580497358,560.812543713661,0.018495580497358,117209.821636155,0.018495580497358,560.812543713661,0.018495580497358,TRUE,0.74641148325,0.0771345049978364,-1.68963562225001,-6.42506054550902,0.166710230307918,0.389781628415244,0.749696475467598,0.389781628415244,0.0251039293923854,0,128543.091197792,0.1791060474,717363.847276706,1e-04,"1_232_5",1,232,5,1622,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
