"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","nrmse_val","x.1._thetas","x.2._thetas","x.3._thetas","x.1._alphas","x.2._alphas","x.3._alphas","x.1._gammas","x.2._gammas","x.3._gammas","cluster","n","top_sol"
"45","3_402_7",0,0.0256439284477659,0.112683373463984,0.141954984660696,0.0826557157615777,0.112683373463984,0.946139282009071,0.667354278714452,0.0132851949387998,0.881642146192878,0.278125571675265,0.974881021562697,0.788529143179558,0.422536775110493,0.0426733666925285,2,82,FALSE
"46","3_403_5",0,0.0108209209447074,0.11329890891093,0.141499170017471,0.0818017237028686,0.11329890891093,0.868528204670751,0.82477095444499,0.0269101106068826,0.969029640226116,0.165891695823812,0.678047620572897,0.820436106001295,0.487212740986735,0.0190500054941187,2,82,FALSE
"47","3_403_7",0,0.026034267524486,0.112978223659808,0.140067725255788,0.0820204069447449,0.112978223659808,0.90886919497485,0.643497339955505,0.0101914113032325,0.926580997962385,0.281286400415694,0.94419167648562,0.818208968885559,0.319549919251549,0.0113704866261995,2,82,FALSE
"48","3_405_1",0,0.0487792638453259,0.112457597390346,0.145247962684652,0.0819356427922481,0.112457597390346,0.845377125992863,0.753164205700005,0.0166373365015533,0.987893630744885,0.224749095665344,0.897332894691039,0.830305993352653,0.501004038726499,0.0439784130762647,2,82,FALSE
"49","3_405_2",0,0.0106174872712566,0.112964285780522,0.14151426657978,0.0826942502227928,0.112964285780522,0.959461881230986,0.753335953754483,0.00631907683875835,0.894783988911452,0.234814013301436,0.925258773760552,0.790005410809267,0.450963710544092,0.0197803902381848,2,82,FALSE
"50","3_405_4",0,0.0170989302487037,0.112895863242998,0.144367667782134,0.0830267386171518,0.112895863242998,0.959682200377763,0.808664679312286,0.0302768167570606,0.773916949754444,0.176981057995251,0.918274375045185,0.809378622715312,0.325529835646957,0.0415690975524359,2,82,FALSE
"51","3_406_5",0,0.0257348458960949,0.112910514036959,0.15040888855352,0.0831372555912206,0.112910514036959,0.937798818270349,0.757025371556233,0.0100105381879441,0.957481864337192,0.188340499361805,0.975798743686425,0.804803303252222,0.497687786466768,0.0170066999896967,2,82,FALSE
"52","3_406_6",0,0.0383538761993939,0.112634779859518,0.145821078390546,0.0826193700463628,0.112634779859518,0.901161916415067,0.830020638076156,0.0247327555881813,0.962971709462502,0.180669703265704,0.992954913039103,0.819711220250831,0.320534320981812,0.0214142336617758,2,82,FALSE
"53","3_408_4",0,0.0970604369430039,0.112271804082223,0.147186330938691,0.081724956722739,0.112271804082223,0.78073196538595,0.595349490991203,0.0134094699265026,0.976120683375705,0.331481875675533,0.927713330327686,0.787959638783452,0.483017005028802,0.0758696368138359,2,82,FALSE
"54","3_409_3",0,0.0603923140939031,0.112348218127675,0.145209210725487,0.0820153982464773,0.112348218127675,0.845377125992863,0.753164205700005,0.0222102309948809,0.987893630744885,0.224749095665344,0.937030692953661,0.830305993352653,0.501004038726499,0.0622927942004297,2,82,FALSE
"55","3_409_6",0,0.0274046004233347,0.112842467653796,0.143466314467522,0.0830363682107429,0.112842467653796,0.959682200377763,0.843392859290434,0.0128301940812069,0.773916949754444,0.176981057995251,0.847616590765028,0.809378622715312,0.325529835646957,0.0793073381015196,2,82,FALSE
"56","3_410_3",0,0.0125661491239001,0.113076182894688,0.143418082437558,0.0828071123055122,0.113076182894688,0.941133821472908,0.842841791775095,0.00965217289114162,0.742024304572913,0.154625439398384,0.782549975601302,0.798724925615634,0.480159290140228,0.0366541389959465,2,82,FALSE
"57","3_411_4",0,0.0261463608741855,0.112631980977632,0.143305614519933,0.0829862851931611,0.112631980977632,0.951977644885217,0.87194332564463,0.0134700824081731,0.814510047011105,0.163080299845781,0.974881021562697,0.806142610463685,0.4986141149102,0.0456175434942567,2,82,FALSE
"58","3_412_6",0,0.112850701214574,0.112314467522317,0.144555306640961,0.0816666668510453,0.112314467522317,0.78073196538595,0.595349490991203,0,0.842020312870714,0.331481875675533,0.927713330327686,0.787959638783452,0.483017005028802,0.0895200500014012,2,82,FALSE
"59","3_412_7",0,0.0524976171653041,0.112549057576962,0.14088921573867,0.0819403209604919,0.112549057576962,0.865042602780105,0.737467512082965,0.0227738913664714,0.926280098223393,0.227566201035485,0.94067348171498,0.812183132551616,0.466529718741732,0.0339044323497417,2,82,FALSE
"60","3_414_1",0,0.0143529368218989,0.113017119988067,0.144093456154394,0.0832431703490709,0.113017119988067,0.993353453883083,0.843392859290434,0.0128301940812069,0.773916949754444,0.176981057995251,0.847616590765028,0.809378622715312,0.325529835646957,0.0793073381015196,2,82,FALSE
"61","3_414_3",0,0.0869891136475703,0.11232928562552,0.146045300819607,0.0819078170112448,0.11232928562552,0.811397098049864,0.693260651589738,0.00362228367669595,0.988394878080883,0.167717838004794,0.917712073581388,0.800595836567944,0.393033968244604,0.053689149239763,2,82,FALSE
"62","3_415_1",0,0.0428820747478285,0.112661187754615,0.14406219050589,0.0827392499636149,0.112661187754615,0.938979835106416,0.847639990894061,0.013646495815065,0.775692778057546,0.13856237421542,0.926660720639569,0.852139777480784,0.568591830522855,0.0487805034713393,2,82,FALSE
"63","3_415_6",0,0.0621552541139483,0.112433780573364,0.141728618057125,0.0820842927044074,0.112433780573364,0.863984560351776,0.84618293740829,0.0318486072518224,0.933628866454445,0.214732063852115,0.974881021562697,0.82656558119598,0.34779371593604,0.0456175434942567,2,82,FALSE
"64","3_415_7",0,0.0601891571696522,0.112282703593662,0.142142157658372,0.0817725024879759,0.112282703593662,0.84799070734867,0.655837046113143,0.00205064858191451,1,0.280000318903168,0.963599050074231,0.816105288538122,0.350366574461981,0.0509563826354353,2,82,FALSE
"65","3_416_2",0,0.0477754928047315,0.112578917820564,0.148113444925891,0.0820854847790098,0.112578917820564,0.841970220637362,0.756564178603569,0.0166936655004956,0.996523631515921,0.244011958735478,0.916593122314536,0.82960977562494,0.381805330075343,0.0319222650518497,2,82,FALSE
"66","3_417_1",0,0.0924377804415746,0.112276877765343,0.14756345574136,0.0816703654620602,0.112276877765343,0.78073196538595,0.595349490991203,0.0134094699265026,0.981166896452629,0.331481875675533,0.927713330327686,0.800889144021782,0.483017005028802,0.0758696368138359,2,82,FALSE
"67","3_417_2",0,0.0537128573026406,0.112497336702788,0.145299248221678,0.0823080277626745,0.112497336702788,0.884701513529615,0.675814381276173,0.0227738913664714,0.930862536253871,0.210154065017019,0.941258762884878,0.822227827537376,0.44962362376376,0.0447003367424104,2,82,FALSE
"68","3_417_5",0,0.0118792742514302,0.113317948498068,0.146975228512392,0.0835814907093443,0.113317948498068,0.993065467001526,0.927938223823824,0.00804367653481756,0.595163607696557,0.097570795984075,0.822764659465046,0.80704704537451,0.520254823295758,0.0819857527759703,2,82,FALSE
"69","3_419_2",0,0.0501245471306919,0.112434531351323,0.143862518558388,0.0824106948112931,0.112434531351323,0.89484844084689,0.693692565259992,0.0120434794114728,0.955168368453269,0.260661513401689,0.966997884086329,0.804913433130679,0.275562463728663,0.0474027631257727,2,82,FALSE
"70","3_419_3",0,0.04235153568324,0.112669053089474,0.14399297722324,0.0827275187840881,0.112669053089474,0.938979835106416,0.847639990894061,0.0135053650902162,0.775692778057546,0.13856237421542,0.926660720639569,0.852139777480784,0.568591830522855,0.0462501354503633,2,82,FALSE
