"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"169","(Intercept)",-5550.14843070956,-1159981.0220183,-0.167913651481026,0,0,-1159981.0220183,-0.167913651481026,0,0,FALSE,0.74641148325,0.807930327026933,0.803221497688193,0.67050974502003,0.0829539666490679,0.113070039231983,0.143246832997023,0.113070039231983,0.0199047749268222,0,1040.35041916047,0.001350933059,717088.418760455,1e-04,"3_381_6",3,381,6,2666,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"170","trend",0.905612704718929,6307208.91036895,0.913003280821784,30178.0330639663,0.781738683903565,6307208.91036895,0.913003280821784,30178.0330639663,0.781738683903565,TRUE,0.74641148325,0.807930327026933,0.803221497688193,0.67050974502003,0.0829539666490679,0.113070039231983,0.143246832997023,0.113070039231983,0.0199047749268222,0,1040.35041916047,0.001350933059,717088.418760455,1e-04,"3_381_6",3,381,6,2666,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"171","season",0.733503999617051,-1242.58471831745,-0.000179870992168623,-5.94538142735622,-0.000154010522901697,-1242.58471831745,-0.000179870992168623,-5.94538142735622,-0.000154010522901697,FALSE,0.74641148325,0.807930327026933,0.803221497688193,0.67050974502003,0.0829539666490679,0.113070039231983,0.143246832997023,0.113070039231983,0.0199047749268222,0,1040.35041916047,0.001350933059,717088.418760455,1e-04,"3_381_6",3,381,6,2666,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"172","ct.1.",13.1338780890413,1414656.8933703,0.204779388670777,6768.69326971434,0.175337781531278,1414656.8933703,0.204779388670777,6768.69326971434,0.175337781531278,TRUE,0.74641148325,0.807930327026933,0.803221497688193,0.67050974502003,0.0829539666490679,0.113070039231983,0.143246832997023,0.113070039231983,0.0199047749268222,0,1040.35041916047,0.001350933059,717088.418760455,1e-04,"3_381_6",3,381,6,2666,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"173","x.1.",2397.97430386522,141051.560930746,0.0204179914959042,674.887851343281,0.0174824495543932,141051.560930746,0.0204179914959042,674.887851343281,0.0174824495543932,TRUE,0.74641148325,0.807930327026933,0.803221497688193,0.67050974502003,0.0829539666490679,0.113070039231983,0.143246832997023,0.113070039231983,0.0199047749268222,0,1040.35041916047,0.001350933059,717088.418760455,1e-04,"3_381_6",3,381,6,2666,4,179077.69020739,856.831053623878,5116.33039133512,4259.49933771124,511.592864048338,0.389763450996346,0.405836718844025,0.597075540019949,0.787655686017579,1.2695902762488,2,FALSE,0.824776411165383,0.0053593939506594,0.728277883975719,0.921402315461295,0.406504605885197
"174","x.2.",1015.60640174976,83747.7163667191,0.0121229439028799,400.706776874254,0.0103800001716795,83747.7163667191,0.0121229439028799,400.706776874254,0.0103800001716795,TRUE,0.74641148325,0.807930327026933,0.803221497688193,0.67050974502003,0.0829539666490679,0.113070039231983,0.143246832997023,0.113070039231983,0.0199047749268222,0,1040.35041916047,0.001350933059,717088.418760455,1e-04,"3_381_6",3,381,6,2666,4,113445.538835127,542.801621220704,1016.10741555026,473.305794329552,412.608388448455,0.246914758981486,0.240960810335427,0.760145829189938,0.738219565323159,1.35461053455315,2,FALSE,0.785887981830767,0.0073070990119798,0.654295244329364,0.917604744524585,0.507087815554189
"175","x.3.",3253.00874606541,122758.137745002,0.0177699175818489,587.359510741635,0.0152150953619858,122758.137745002,0.0177699175818489,587.359510741635,0.0152150953619858,TRUE,0.74641148325,0.807930327026933,0.803221497688193,0.67050974502003,0.0829539666490679,0.113070039231983,0.143246832997023,0.113070039231983,0.0199047749268222,0,1040.35041916047,0.001350933059,717088.418760455,1e-04,"3_381_6",3,381,6,2666,4,166929.009872181,798.703396517614,835.15512209191,36.4517255742968,62.0109129569449,0.363321790022168,0.353202470820548,0.0776394757144086,0.735391277040453,1.35982031772861,2,FALSE,0.71816422733187,0.00582438314497416,0.613410577556046,0.823290779307013,2.83744353888131e-09
"176","(Intercept)",-5724.29496738931,-1196377.64818437,-0.173224957921178,0,0,-1196377.64818437,-0.173224957921178,0,0,FALSE,0.74641148325,0.812278022054921,0.803515744205897,0.6505914161032,0.082009718283272,0.112985469749793,0.147513078615487,0.112985469749793,0.021419076557716,0,1069.7849754174,0.001391984482,717088.418760455,1e-04,"3_382_4",3,382,4,2671,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"177","trend",0.906706551286505,6314827.08840648,0.914331405579852,30214.483676586,0.779331703955517,6314827.08840648,0.914331405579852,30214.483676586,0.779331703955517,TRUE,0.74641148325,0.812278022054921,0.803515744205897,0.6505914161032,0.082009718283272,0.112985469749793,0.147513078615487,0.112985469749793,0.021419076557716,0,1069.7849754174,0.001391984482,717088.418760455,1e-04,"3_382_4",3,382,4,2671,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"178","season",0.716630919220774,-1214.00105433975,-0.000175776672084617,-5.80861748487918,-0.000149823502217404,-1214.00105433975,-0.000175776672084617,-5.80861748487918,-0.000149823502217404,FALSE,0.74641148325,0.812278022054921,0.803515744205897,0.6505914161032,0.082009718283272,0.112985469749793,0.147513078615487,0.112985469749793,0.021419076557716,0,1069.7849754174,0.001391984482,717088.418760455,1e-04,"3_382_4",3,382,4,2671,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
