"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"347","ct.1.",12.913830683304,1390955.47195583,0.202345881656643,6655.28933950158,0.171127552203881,1390955.47195583,0.202345881656643,6655.28933950158,0.171127552203881,TRUE,0.74641148325,0.780757818931949,0.734203817046745,0.569803249645424,0.0812559372731916,0.122531855913413,0.180455046660939,0.122531855913413,0.0400974325774905,0,1450.48768677402,0.001922161531,717363.847276706,1e-04,"2_411_7",2,411,7,2877,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"348","x.1.",1904.88445831508,306150.203692073,0.0445364601056047,1464.83351048839,0.0376652854967939,306150.203692073,0.0445364601056047,1464.83351048839,0.0376652854967939,TRUE,0.74641148325,0.780757818931949,0.734203817046745,0.569803249645424,0.0812559372731916,0.122531855913413,0.180455046660939,0.122531855913413,0.0400974325774905,0,1450.48768677402,0.001922161531,717363.847276706,1e-04,"2_411_7",2,411,7,2877,4,179077.69020739,856.831053623878,886.235670287829,29.4046166639509,1850.77956069101,0.389763450996346,0.405334218975328,2.16002857606915,1.70959432935236,0.584934088064522,10,FALSE,1.68042382139056,0.0367842076646405,1.43367874407602,1.9257166191674,0.000149476998921143
"349","x.2.",1230.78037241277,161776.968675542,0.023534113074348,774.052481701157,0.0199032227922308,161776.968675542,0.023534113074348,774.052481701157,0.0199032227922308,TRUE,0.74641148325,0.780757818931949,0.734203817046745,0.569803249645424,0.0812559372731916,0.122531855913413,0.180455046660939,0.122531855913413,0.0400974325774905,0,1450.48768677402,0.001922161531,717363.847276706,1e-04,"2_411_7",2,411,7,2877,4,113445.538835127,542.801621220704,5119.846951397,4577.04533017629,802.345071769426,0.246914758981486,0.214188135286204,1.47815526041546,1.42603200034737,0.701246535671294,10,FALSE,1.30062369745362,0.0699473969829787,0.830954156683329,1.76659395334428,0.810226013741082
"350","x.3.",1585.17112534117,287375.956161754,0.0418053218732492,1375.00457493662,0.0353555127620737,287375.956161754,0.0418053218732492,1375.00457493662,0.0353555127620737,TRUE,0.74641148325,0.780757818931949,0.734203817046745,0.569803249645424,0.0812559372731916,0.122531855913413,0.180455046660939,0.122531855913413,0.0400974325774905,0,1450.48768677402,0.001922161531,717363.847276706,1e-04,"2_411_7",2,411,7,2877,4,166929.009872181,798.703396517614,1077.05424956498,278.350853047368,1584.78597790635,0.363321790022168,0.380477645738468,1.98419837052916,1.72154592171726,0.580873264770359,10,FALSE,1.82873428763496,0.0361044043878285,1.58693814221238,2.06988274111165,0.236779896616221
"351","(Intercept)",-6135.25127675159,-1282267.51684108,-0.18648326008745,0,0,-1282267.51684108,-0.18648326008745,0,0,FALSE,0.74641148325,0.783807263255978,0.735008957755115,0.589098105326377,0.0806888631966029,0.122346130504527,0.176361807566953,0.122346130504527,0.0469109478392876,0,1448.83809137282,0.001919861777,717363.847276706,1e-04,"2_413_1",2,413,1,2885,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"352","trend",0.863985963939,6006653.55535283,0.873562125302512,28739.9691643676,0.736261652135004,6006653.55535283,0.873562125302512,28739.9691643676,0.736261652135004,TRUE,0.74641148325,0.783807263255978,0.735008957755115,0.589098105326377,0.0806888631966029,0.122346130504527,0.176361807566953,0.122346130504527,0.0469109478392876,0,1448.83809137282,0.001919861777,717363.847276706,1e-04,"2_413_1",2,413,1,2885,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"353","season",0.75424365260566,-1256.87917084275,-0.000182790971647,-6.01377593704665,-0.000154061146748524,-1256.87917084275,-0.000182790971647,-6.01377593704665,-0.000154061146748524,FALSE,0.74641148325,0.783807263255978,0.735008957755115,0.589098105326377,0.0806888631966029,0.122346130504527,0.176361807566953,0.122346130504527,0.0469109478392876,0,1448.83809137282,0.001919861777,717363.847276706,1e-04,"2_413_1",2,413,1,2885,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"354","ct.1.",13.0372205420569,1404245.85831951,0.204222864717688,6718.87970487803,0.172124522601891,1404245.85831951,0.204222864717688,6718.87970487803,0.172124522601891,TRUE,0.74641148325,0.783807263255978,0.735008957755115,0.589098105326377,0.0806888631966029,0.122346130504527,0.176361807566953,0.122346130504527,0.0469109478392876,0,1448.83809137282,0.001919861777,717363.847276706,1e-04,"2_413_1",2,413,1,2885,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"355","x.1.",2063.57993786592,308353.609014769,0.0448446096571686,1475.37611968789,0.0377962430366387,308353.609014769,0.0448446096571686,1475.37611968789,0.0377962430366387,TRUE,0.74641148325,0.783807263255978,0.735008957755115,0.589098105326377,0.0806888631966029,0.122346130504527,0.176361807566953,0.122346130504527,0.0469109478392876,0,1448.83809137282,0.001919861777,717363.847276706,1e-04,"2_413_1",2,413,1,2885,2,179077.69020739,856.831053623878,876.636367295439,19.8053136715612,1988.39173830088,0.389763450996346,0.411867860482624,2.32063454036964,1.72189851598859,0.580754318976734,2,FALSE,1.66737402603882,0.0208083816444914,1.49187545027618,1.84669157507607,6.64507222949148e-07
"356","x.2.",1364.00810488515,156302.045827976,0.0227313838037054,747.856678602754,0.0191586215906915,156302.045827976,0.0227313838037054,747.856678602754,0.0191586215906915,TRUE,0.74641148325,0.783807263255978,0.735008957755115,0.589098105326377,0.0806888631966029,0.122346130504527,0.176361807566953,0.122346130504527,0.0469109478392876,0,1448.83809137282,0.001919861777,717363.847276706,1e-04,"2_413_1",2,413,1,2885,2,113445.538835127,542.801621220704,4859.01694938859,4316.21532816789,762.142546758828,0.246914758981486,0.208772614693613,1.40409040239204,1.37777163767658,0.725809686201959,2,FALSE,1.19255218068289,0.106333733797776,0.283050650111173,2.09621055875873,0.818959353111808
